name,my_rating,imdb_rating,tmdb_rating,tmdb_count,metacritic_rating,budget,revenue,runtime,award_count,imdb_count,imdb_arithmetic_mean,imdb_median,imdb_top_1000_rating,imdb_top_1000_count,imdb_us_rating,imdb_us_count,imdb_not_us_rating,imdb_not_us_count,imdb_rating_percentile,tmdb_rating_percentile,metacritic_rating_percentile,is_action,is_comedy,is_adventure,is_animation,is_family,is_drama,is_scifi,is_thriller,is_rated_g,is_rated_pg,is_rated_pg13,is_rated_r,is_rated_nr,is_brad_pitt,is_stan_lee,is_christopher_nolan,is_spielberg,is_harrison_ford,is_matt_damon,is_wes_anderson,is_tom_cruise,is_john_williams,is_rdj,is_quentin_tarantino,is_tom_hanks,is_george_lucas,is_leonardo_dicaprio,is_the_rock,is_stanley_kubrick,is_john_hughes,is_jim_carrey,is_wally_pfister,is_henry_fonda,is_morgan_freeman,is_bong_joon_ho,is_dustin_hoffman,is_arnold_schwarz,is_jack_nicholson,is_aamir_khan,is_sean_connery,is_brad_bird,is_natalie_portman,is_robin_williams,is_sandra_bullock,is_bill_murray
Stuber,46,6.1,6.7,1026,42,16000000,22799033,93,0,46402,6.2,6,5.6,275,6.1,8275,6.1,17280,11.433447098976108,27.64505119453925,11.092150170648464,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cars 2,30,6.2,6,6201,58,200000000,559852396,106,0,180898,6.3,6,5.9,509,5.9,23535,6.2,70580,13.139931740614335,7.508532423208191,29.01023890784983,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despicable Me 3,35,6.2,6.4,5949,49,80000000,1031552585,96,0,128637,6.4,6,6,427,6.2,12508,6.2,48550,13.139931740614335,17.406143344709896,16.72354948805461,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How the Grinch Stole Christmas,52,6.2,6.7,5893,46,123000000,345141403,104,3,239782,6.5,6,5.7,668,6.2,48757,6,85165,13.139931740614335,27.64505119453925,13.822525597269625,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana Jones and the Kingdom of the Crystal Skull,68,6.2,6,6673,65,185000000,786636033,122,0,446762,6.2,6,6.3,816,6.1,90920,6.2,199693,13.139931740614335,7.508532423208191,45.90443686006826,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurassic World: Fallen Kingdom,51,6.2,6.6,9732,51,170000000,1303459585,129,0,295883,6.3,6,6.1,624,6.1,36217,6.1,108184,13.139931740614335,23.890784982935152,19.283276450511945,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shanghai Knights,59,6.2,6.1,1850,58,50000000,88323487,115,0,105175,6.4,6,5.9,511,6.2,18935,6.2,49299,13.139931740614335,9.556313993174061,29.01023890784983,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man 3,48,6.2,6.4,11500,58,258000000,890871626,139,0,570872,6.4,6,6.4,798,6,97894,6.2,229330,13.139931740614335,17.406143344709896,29.01023890784983,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hummingbird Project,26,6.2,6,221,58,0,876980,111,0,14140,6.2,6,5.8,175,6.1,1920,6.2,6522,13.139931740614335,7.508532423208191,29.01023890784983,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Karate Kid,71,6.2,6.5,4907,61,40000000,359126022,140,0,178037,6.4,6,5.6,510,6.1,25214,6.1,80914,13.139931740614335,19.795221843003414,36.51877133105802,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tower Heist,63,6.2,6,2412,59,75000000,152930623,104,0,141434,6.3,6,6.1,496,6.2,22359,6.2,71597,13.139931740614335,7.508532423208191,32.76450511945392,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astro Boy,50,6.3,6.3,1233,53,10000000,19551067,94,0,36268,6.4,6,5.7,354,6.1,5630,6.3,17147,14.84641638225256,14.334470989761092,22.18430034129693,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Intelligence,57,6.3,6.4,4845,52,50000000,216972543,107,0,183023,6.5,6,6,497,6.4,21102,6.1,67535,14.84641638225256,17.406143344709896,20.98976109215017,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloudy with a Chance of Meatballs 2,34,6.3,6.4,2554,59,78000000,248384621,95,0,100240,6.5,7,5.9,403,6.4,12391,6.3,39521,14.84641638225256,17.406143344709896,32.76450511945392,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Descendants,20,6.3,7.1,1934,52.11401476989258,0,0,112,0,19515,6.8,7,5.2,156,6.3,2870,5.9,5163,14.84641638225256,46.58703071672355,0.17064846416382254,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny English Reborn,35,6.3,6.2,2683,46,45000000,160078586,101,0,128639,6.6,7,5.9,447,6.2,8009,6.2,71037,14.84641638225256,11.433447098976108,13.822525597269625,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meet the Fockers,55,6.3,6.2,3957,41,80000000,516642939,115,0,266954,6.4,6,6,690,6.2,49237,6.3,129550,14.84641638225256,11.433447098976108,10.06825938566553,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
My Spy,22,6.3,6.9,903,46,0,4418501,99,0,29441,6.5,7,5.7,193,6.4,4509,6.2,10315,14.84641638225256,37.03071672354949,13.822525597269625,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean's Eight,57,6.3,7,7021,61,70000000,297718711,111,0,211229,6.3,6,5.8,528,6.3,25111,6.1,78496,14.84641638225256,42.491467576791806,36.51877133105802,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Red Notice,62,6.3,6.8,3476,39,160000000,178143,118,0,251941,6.6,7,5.9,357,6.5,26141,6.2,87430,14.84641638225256,32.42320819112628,8.020477815699659,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio 2,40,6.3,6.5,2814,49,103000000,500188435,101,0,88267,6.5,6,5.7,349,6,7829,6.2,35418,14.84641638225256,19.795221843003414,16.72354948805461,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrek Forever After,9,6.3,6.3,5902,58,165000000,752600867,93,0,199651,6.4,6,6.1,558,6.2,25300,6.4,91408,14.84641638225256,14.334470989761092,29.01023890784983,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sky High,60,6.3,6.2,1902,62,35000000,86369815,100,0,85677,6.5,6,5.9,431,6.4,22814,6.1,31188,14.84641638225256,11.433447098976108,38.907849829351534,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Angry Birds Movie,37,6.3,6.2,2981,43,73000000,349779543,97,0,89925,6.5,6,5.5,363,6,8521,6.2,34789,14.84641638225256,11.433447098976108,12.1160409556314,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Boss Baby,34,6.3,6.5,6183,50,125000000,498814908,97,1,122569,6.5,7,5.7,400,6.2,12676,6.3,44593,14.84641638225256,19.795221843003414,17.918088737201366,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Losers,41,6.3,6.3,1415,44,25000000,23580000,97,0,99879,6.5,7,5.9,451,6.4,19942,6.2,50044,14.84641638225256,14.334470989761092,12.79863481228669,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbie of Swan Lake,10,6.4,7,907,50.77737954298409,0,0,81,0,5716,6.7,7,4.8,56,6.1,559,6,2039,17.406143344709896,42.491467576791806,0.17064846416382254,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hancock,54,6.4,6.3,8049,49,150000000,629443428,92,0,472109,6.5,7,6.1,768,6.4,69585,6.4,220323,17.406143344709896,14.334470989761092,16.72354948805461,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Feet,62,6.4,6.1,4199,62,100000000,384335608,108,1,182149,6.5,7,6.1,623,6.3,31212,6.5,84529,17.406143344709896,9.556313993174061,38.907849829351534,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Here Comes the Boom,28,6.4,6.2,1200,40,0,73100172,105,0,90670,6.6,7,5.7,358,6.4,14153,6.3,40476,17.406143344709896,11.433447098976108,9.215017064846416,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honey, I Shrunk the Kids",50,6.4,6.3,2435,63,18000000,222724172,93,0,152117,6.4,6,6.3,650,6.5,34727,6.3,62110,17.406143344709896,14.334470989761092,40.955631399317404,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legally Blonde,66,6.4,6.7,3048,59,18000000,141774679,96,0,209768,6.6,7,6.1,645,6.6,41129,6.1,80066,17.406143344709896,27.64505119453925,32.76450511945392,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lord of the Flies,18,6.4,6.4,422,67,0,13985225,91,0,30681,6.3,6,6,317,6.3,6590,6.4,15089,17.406143344709896,17.406143344709896,52.218430034129696,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamma Mia!,33,6.4,7,5420,51,52000000,609841637,108,0,236927,6.7,7,5.7,625,6.3,32213,6.4,107082,17.406143344709896,42.491467576791806,19.283276450511945,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minions,39,6.4,6.4,9199,56,74000000,1156730962,91,0,228721,6.5,7,6.2,502,6.2,21893,6.3,91066,17.406143344709896,17.406143344709896,25.59726962457338,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Muppets Most Wanted,38,6.4,6.3,682,61,50000000,80383290,112,0,34147,6.5,7,5.8,317,6.6,7876,6.3,12786,17.406143344709896,14.334470989761092,36.51877133105802,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night at the Museum,55,6.4,6.6,8584,48,110000000,574480841,108,0,338668,6.6,7,6.2,742,6.5,54609,6.3,147732,17.406143344709896,23.890784982935152,16.21160409556314,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Now You See Me 2,49,6.4,6.8,9351,46,90000000,334901337,129,0,278382,6.6,7,5.9,553,6.3,21681,6.3,108194,17.406143344709896,32.42320819112628,13.822525597269625,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ocean's Twelve,55,6.4,6.6,6013,58,110000000,362744280,125,0,382054,6.5,7,6,742,6.3,58837,6.4,183483,17.406143344709896,23.890784982935152,29.01023890784983,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitch Perfect 2,45,6.4,6.9,4766,63,29000000,287506194,115,0,153756,6.6,7,5.6,425,6.4,22770,6.2,54407,17.406143344709896,37.03071672354949,40.955631399317404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robots,74,6.4,6.4,3771,64,75000000,262511490,91,0,143631,6.5,7,6.1,519,6.2,24989,6.3,61195,17.406143344709896,17.406143344709896,42.491467576791806,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
She's Out of My League,41,6.4,6.4,1654,46,20000000,49779728,104,0,135930,6.6,7,6,392,6.6,25774,6.3,65208,17.406143344709896,17.406143344709896,13.822525597269625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spanglish,27,6.4,6,1060,84,80000000,55041367,130,0,83240,6.6,7,6,423,6.6,21368,6.4,36935,17.406143344709896,7.508532423208191,85.66552901023891,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dictator,69,6.4,6.1,4788,58,65000000,179379533,83,0,298596,6.6,7,5.8,566,6.1,27999,6.4,145782,17.406143344709896,9.556313993174061,29.01023890784983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lorax,57,6.4,6.5,2775,46,70000000,348840316,86,0,109419,6.6,7,5.8,403,6.2,18870,6.3,41794,17.406143344709896,19.795221843003414,13.822525597269625,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Vault,61,6.4,7,588,50,0,0,118,0,22304,6.6,7,5.6,139,6.3,2942,6.3,8169,17.406143344709896,42.491467576791806,17.918088737201366,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turbo,44,6.4,6.2,2656,58,135000000,282570682,96,0,94375,6.6,7,6,339,6.2,10331,6.4,38386,17.406143344709896,11.433447098976108,29.01023890784983,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valerian and the City of a Thousand Planets,10,6.4,6.6,6335,51,177200000,225874228,136,0,177497,6.6,7,6.1,520,6.3,19328,6.4,75871,17.406143344709896,23.890784982935152,19.283276450511945,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ad Astra,39,6.5,6.1,5383,80,87500000,132807427,123,1,226198,6.4,7,6.3,545,6.6,25144,6.5,91779,21.160409556313994,9.556313993174061,77.81569965870307,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad Trip,67,6.5,6.1,358,61,0,0,87,0,23832,6.6,7,5.6,125,6.7,4196,6.3,7443,21.160409556313994,9.556313993174061,36.51877133105802,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman,57,6.5,6.3,634,71,1377800,3900000,105,0,32541,6.7,7,6.1,424,6.6,9680,6.2,11679,21.160409556313994,14.334470989761092,60.40955631399317,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get Smart,43,6.5,6.2,2931,70,80000000,230685453,110,0,215050,6.6,7,6.1,614,6.6,44830,6.4,102278,21.160409556313994,11.433447098976108,58.70307167235495,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hoodwinked!,59,6.5,6.2,1442,45,15000000,51053787,82,0,60846,6.6,7,6,366,6.4,11634,6.5,28854,21.160409556313994,11.433447098976108,13.481228668941979,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Age: Continental Drift,43,6.5,6.3,6383,49,95000000,877244782,88,0,205221,6.7,7,6.1,508,6.3,17027,6.5,93838,21.160409556313994,14.334470989761092,16.72354948805461,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monsters vs Aliens,56,6.5,6.2,3795,56,175000000,381509870,94,0,158734,6.5,7,6.3,539,6.5,25627,6.5,71782,21.160409556313994,11.433447098976108,25.59726962457338,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murder on the Orient Express,39,6.5,6.7,8273,52,55000000,352794081,114,0,244315,6.6,7,6.2,596,6.5,25988,6.4,98158,21.160409556313994,27.64505119453925,20.98976109215017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My One and Only,50,6.5,6.3,111,62,0,2479538,108,0,8914,6.7,7,5.9,185,6.6,1590,6.5,5221,21.160409556313994,14.334470989761092,38.907849829351534,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nerve,51,6.5,7.1,6112,66,19000000,85241496,96,0,126847,6.7,7,5.9,378,6.4,11538,6.3,50402,21.160409556313994,46.58703071672355,48.97610921501707,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pokémon Detective Pikachu,24,6.5,7,5548,53,150000000,433005346,105,0,156522,6.7,7,6,431,6.6,17207,6.4,55763,21.160409556313994,42.491467576791806,22.18430034129693,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space Jam,65,6.5,6.9,5035,68,80000000,250200000,88,0,194057,6.6,7,5.8,639,6.4,34732,6.3,77871,21.160409556313994,37.03071672354949,53.924914675767916,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Star Wars: Episode I - The Phantom Menace,62,6.5,6.5,12061,51,115000000,924317558,136,3,778064,6.5,7,6.6,866,6.2,140656,6.5,297634,21.160409556313994,19.795221843003414,19.283276450511945,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Star Wars: The Rise of Skywalker,60,6.5,6.4,7709,54,250000000,1074144248,142,3,427098,6.4,7,6.4,609,6.7,52761,6.4,137833,21.160409556313994,17.406143344709896,23.549488054607508,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swordfish,56,6.5,6.2,2178,32,102000000,147080413,99,0,185257,6.6,7,6,664,6.3,32384,6.5,95465,21.160409556313994,11.433447098976108,4.778156996587031,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tag,69,6.5,6.7,2510,56,28000000,75100000,100,0,129818,6.6,7,6.1,410,6.6,18484,6.4,48408,21.160409556313994,27.64505119453925,25.59726962457338,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Interview,47,6.5,6.2,4868,52,44000000,12342632,113,0,324944,6.8,7,6,573,6.5,42619,6.3,124657,21.160409556313994,11.433447098976108,20.98976109215017,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lost World: Jurassic Park,51,6.5,6.5,6801,59,73000000,618638999,129,1,404913,6.6,7,6.4,810,6.4,70862,6.5,166419,21.160409556313994,19.795221843003414,32.76450511945392,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mighty Ducks,65,6.5,6.6,665,46,10000000,50752337,101,0,65359,6.7,7,5.8,433,6.7,21796,6.3,20541,21.160409556313994,23.890784982935152,13.822525597269625,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Secret Life of Pets,8,6.5,6.2,7125,61,75000000,875457937,87,0,197577,6.7,7,6.3,482,6.5,23520,6.5,74877,21.160409556313994,11.433447098976108,36.51877133105802,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Call to Spy,42,6.6,6.8,111,65,0,0,124,0,6472,6.8,7,5.8,89,6.8,809,6.5,2466,24.573378839590443,32.42320819112628,45.90443686006826,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ender's Game,51,6.6,6.6,4921,51,110000000,125537191,114,0,236885,6.8,7,6.2,558,6.7,33800,6.5,104906,24.573378839590443,23.890784982935152,19.283276450511945,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enola Holmes,56,6.6,7.3,4350,68,21000000,0,123,0,160243,6.8,7,6.1,332,6.8,13300,6.5,53767,24.573378839590443,56.484641638225256,53.924914675767916,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flushed Away,10,6.6,6.2,3058,76,149000000,178120010,85,0,123132,6.7,7,6.2,493,6.6,17039,6.6,56015,24.573378839590443,11.433447098976108,71.50170648464164,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghostbusters II,63,6.6,6.5,3430,56,37000000,215394738,108,0,202625,6.7,7,6.4,736,6.6,43895,6.5,82127,24.573378839590443,19.795221843003414,25.59726962457338,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hitch,52,6.6,6.5,4825,58,70000000,368100420,118,0,312696,6.8,7,6.1,630,6.7,53792,6.6,147807,24.573378839590443,19.795221843003414,29.01023890784983,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Transylvania 2,49,6.6,6.8,4803,44,80000000,473226958,89,0,123272,6.9,7,6.2,420,6.6,11773,6.5,46967,24.573378839590443,32.42320819112628,12.79863481228669,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
